TUXJES_STARTED_ENDED_ALL_IN_1.pl
SERVER;JOB_NUMBER;JOB_NAME;DOMAIN;CLASS;PART_OF_DAY;STARTED;ENDED;RUNTIME_SECONDS;RETURN_CODE
dione;06322774;PO7710TO;FO;C;3;2020-11-18 14:44:02;2020-11-18 14:44:04;2;C0020
dione;06322775;PO7700WB;FO;C;3;2020-11-18 14:44:59;2020-11-18 14:45:03;4;C0000
dione;06322776;PO7710TO;FO;C;3;2020-11-18 14:45:02;2020-11-18 14:45:05;3;C0020
dione;06322777;PTIMSCFG;FO;9;3;2020-11-18 14:45:03;2020-11-18 14:45:05;2;C0000
dione;06322778;PTCDCCHK;FO;A;3;2020-11-18 14:45:09;2020-11-18 14:45:11;2;C0000
dione;06322779;PO7710TO;FO;C;3;2020-11-18 14:46:03;2020-11-18 14:46:06;3;C0020
dione;06322780;PTIMSSBR;FO;9;3;2020-11-18 14:46:03;2020-11-18 14:46:06;3;C0000
dione;06322781;PTIMSSTF;FO;9;3;2020-11-18 14:46:04;2020-11-18 14:46:06;2;C0000
dione;06322782;PO7710TO;FO;C;3;2020-11-18 14:47:01;2020-11-18 14:47:04;3;C0020
dione;06322783;PO7710TO;FO;C;3;2020-11-18 14:48:03;2020-11-18 14:48:05;2;C0020
dione;06322784;PO7710TO;FO;C;3;2020-11-18 14:49:01;2020-11-18 14:49:04;3;C0020
dione;06322785;PO7710TO;FO;C;3;2020-11-18 14:50:03;2020-11-18 14:50:06;3;C0020
dione;06322786;PTIMSCFG;FO;9;3;2020-11-18 14:50:04;2020-11-18 14:50:06;2;C0000
dione;06322787;PO7700WB;FO;C;3;2020-11-18 14:51:01;2020-11-18 14:51:04;3;C0000
dione;06322788;PTIMSSBR;FO;9;3;2020-11-18 14:51:03;2020-11-18 14:51:05;2;C0000
dione;06322789;PTIMSSTF;FO;9;3;2020-11-18 14:51:03;2020-11-18 14:51:05;2;C0000
dione;06322790;PO7710TO;FO;C;3;2020-11-18 14:51:03;2020-11-18 14:51:06;3;C0020
dione;06322791;PO7710TO;FO;C;3;2020-11-18 14:52:02;2020-11-18 14:52:04;2;C0020
dione;06322792;PO7710TO;FO;C;3;2020-11-18 14:53:01;2020-11-18 14:53:04;3;C0020
dione;06322793;PO7710TO;FO;C;3;2020-11-18 14:54:03;2020-11-18 14:54:05;2;C0020
dione;06322794;PTIMSCFG;FO;9;3;2020-11-18 14:55:03;2020-11-18 14:55:05;2;C0000
dione;06322795;PO7710TO;FO;C;3;2020-11-18 14:55:04;2020-11-18 14:55:06;2;C0020
dione;06322796;PTIMSSTF;FO;9;3;2020-11-18 14:56:02;2020-11-18 14:56:04;2;C0000
dione;06322797;PO7710TO;FO;C;3;2020-11-18 14:56:02;2020-11-18 14:56:05;3;C0020
dione;06322798;PTIMSSBR;FO;9;3;2020-11-18 14:56:03;2020-11-18 14:56:05;2;C0000
dione;06322799;PO7710TO;FO;C;3;2020-11-18 14:57:02;2020-11-18 14:57:04;2;C0020
dione;06322800;PO7710TO;FO;C;3;2020-11-18 14:58:03;2020-11-18 14:58:05;2;C0020
dione;06322801;PO7710TO;FO;C;3;2020-11-18 14:59:02;2020-11-18 14:59:04;2;C0020
dione;06322802;PTIMSCFG;FO;9;3;2020-11-18 15:00:03;2020-11-18 15:00:05;2;C0000
dione;06322803;PO7710TO;FO;C;3;2020-11-18 15:00:03;2020-11-18 15:00:06;3;C0020
dione;06322804;PTCDCCHK;FO;A;3;2020-11-18 15:00:13;2020-11-18 15:00:15;2;C0000
dione;06322805;PTIMSSTF;FO;9;3;2020-11-18 15:01:03;2020-11-18 15:01:05;2;C0000
dione;06322806;PO7710TO;FO;C;3;2020-11-18 15:01:04;2020-11-18 15:01:07;3;C0020
dione;06322807;PTIMSSBR;FO;9;3;2020-11-18 15:01:04;2020-11-18 15:01:07;3;C0000
dione;06322808;PO7710TO;FO;C;3;2020-11-18 15:02:02;2020-11-18 15:02:05;3;C0020
dione;06322809;PO7710TO;FO;C;3;2020-11-18 15:03:02;2020-11-18 15:03:05;3;C0020
dione;06322810;PO7710TO;FO;C;3;2020-11-18 15:04:03;2020-11-18 15:04:06;3;C0020
dione;06322811;PTIMSCFG;FO;9;3;2020-11-18 15:05:03;2020-11-18 15:05:06;3;C0000
dione;06322812;PO7710TO;FO;C;3;2020-11-18 15:05:05;2020-11-18 15:05:07;2;C0020
dione;06322813;PO7710TO;FO;C;3;2020-11-18 15:06:02;2020-11-18 15:06:05;3;C0020
dione;06322814;PTIMSSTF;FO;9;3;2020-11-18 15:06:03;2020-11-18 15:06:06;3;C0000
dione;06322815;PTIMSSBR;FO;9;3;2020-11-18 15:06:04;2020-11-18 15:06:06;2;C0000
dione;06322816;PO7710TO;FO;C;3;2020-11-18 15:07:03;2020-11-18 15:07:06;3;C0020
dione;06322817;PO7710TO;FO;C;3;2020-11-18 15:08:02;2020-11-18 15:08:05;3;C0020
dione;06322818;PO7710TO;FO;C;3;2020-11-18 15:09:03;2020-11-18 15:09:05;2;C0020
dione;06322819;PO7710TO;FO;C;3;2020-11-18 15:10:03;2020-11-18 15:10:06;3;C0020
dione;06322820;PTIMSCFG;FO;9;3;2020-11-18 15:10:04;2020-11-18 15:10:06;2;C0000
dione;06322821;PO7710TO;FO;C;3;2020-11-18 15:11:03;2020-11-18 15:11:06;3;C0020
dione;06322822;PTIMSSBR;FO;9;3;2020-11-18 15:11:03;2020-11-18 15:11:06;3;C0000
dione;06322823;PTIMSSTF;FO;9;3;2020-11-18 15:11:04;2020-11-18 15:11:07;3;C0000
dione;06322824;PO7700WB;FO;C;3;2020-11-18 15:11:17;2020-11-18 15:11:19;2;C0000
dione;06322825;PO7710TO;FO;C;3;2020-11-18 15:12:02;2020-11-18 15:12:04;2;C0020
dione;06322826;PO7710TO;FO;C;3;2020-11-18 15:13:02;2020-11-18 15:13:04;2;C0020
dione;06322827;PO7710TO;FO;C;3;2020-11-18 15:14:03;2020-11-18 15:14:05;2;C0020
dione;06322828;PTIMSCFG;FO;9;3;2020-11-18 15:15:02;2020-11-18 15:15:05;3;C0000
dione;06322829;PO7710TO;FO;C;3;2020-11-18 15:15:03;2020-11-18 15:15:06;3;C0020
dione;06322830;PTCDCCHK;FO;A;3;2020-11-18 15:15:10;2020-11-18 15:15:12;2;C0000
dione;06322831;PO7710TO;FO;C;3;2020-11-18 15:16:03;2020-11-18 15:16:06;3;C0020
dione;06322832;PTIMSSBR;FO;9;3;2020-11-18 15:16:04;2020-11-18 15:16:06;2;C0000
dione;06322833;PTIMSSTF;FO;9;3;2020-11-18 15:16:05;2020-11-18 15:16:07;2;C0000
dione;06322834;PO7700WB;FO;C;3;2020-11-18 15:16:37;2020-11-18 15:16:40;3;C0000
dione;06322835;PO7710TO;FO;C;3;2020-11-18 15:17:03;2020-11-18 15:17:05;2;C0020
dione;06322836;PO7710TO;FO;C;3;2020-11-18 15:18:02;2020-11-18 15:18:04;2;C0020
dione;06322837;PO7710TO;FO;C;3;2020-11-18 15:19:03;2020-11-18 15:19:05;2;C0020
dione;06322838;PO7710TO;FO;C;3;2020-11-18 15:20:03;2020-11-18 15:20:05;2;C0020
dione;06322839;PTIMSCFG;FO;9;3;2020-11-18 15:20:03;2020-11-18 15:20:06;3;C0000
dione;06322840;PO7700WB;FO;C;3;2020-11-18 15:20:58;2020-11-18 15:21:01;3;C0000
dione;06322841;PTIMSSBR;FO;9;3;2020-11-18 15:21:03;2020-11-18 15:21:05;2;C0000
dione;06322842;PO7710TO;FO;C;3;2020-11-18 15:21:03;2020-11-18 15:21:06;3;C0020
dione;06322843;PTIMSSTF;FO;9;3;2020-11-18 15:21:04;2020-11-18 15:21:06;2;C0000
dione;06322844;PO7710TO;FO;C;3;2020-11-18 15:22:02;2020-11-18 15:22:05;3;C0020
dione;06322845;PO7710TO;FO;C;3;2020-11-18 15:23:02;2020-11-18 15:23:05;3;C0020
dione;06322846;PO7710TO;FO;C;3;2020-11-18 15:24:02;2020-11-18 15:24:05;3;C0020
dione;06322847;PTIMSCFG;FO;9;3;2020-11-18 15:25:04;2020-11-18 15:25:07;3;C0000
dione;06322848;PO7710TO;FO;C;3;2020-11-18 15:25:05;2020-11-18 15:25:07;2;C0020
dione;06322849;PO7700WB;FO;C;3;2020-11-18 15:25:19;2020-11-18 15:25:22;3;C0000
dione;06322850;PTIMSSBR;FO;9;3;2020-11-18 15:26:03;2020-11-18 15:26:06;3;C0000
dione;06322851;PO7710TO;FO;C;3;2020-11-18 15:26:04;2020-11-18 15:26:07;3;C0020
dione;06322852;PTIMSSTF;FO;9;3;2020-11-18 15:26:05;2020-11-18 15:26:07;2;C0000
dione;06322853;PO7710TO;FO;C;3;2020-11-18 15:27:02;2020-11-18 15:27:04;2;C0020
dione;06322854;PO7700WB;FO;C;3;2020-11-18 15:27:59;2020-11-18 15:28:02;3;C0000
dione;06322855;PO7710TO;FO;C;3;2020-11-18 15:28:01;2020-11-18 15:28:04;3;C0020
dione;06322856;POCP07PV;FO;S;3;2020-11-18 15:28:15;2020-11-18 15:28:19;4;C0000
dione;06322857;POCP07PV;FO;S;3;2020-11-18 15:29:17;2020-11-18 15:29:20;3;C0000
dione;06322858;POCP07PV;FO;S;3;2020-11-18 15:30:17;2020-11-18 15:30:21;4;C0000
dione;06322859;POCP07PV;FO;S;3;2020-11-18 15:28:20;2020-11-18 15:28:24;4;C0000
dione;06322860;PO7710TO;FO;C;3;2020-11-18 15:29:02;2020-11-18 15:29:04;2;C0020
dione;06322861;POCP07PV;FO;S;3;2020-11-18 15:29:13;2020-11-18 15:29:17;4;C0000
dione;06322862;POCP07PV;FO;S;3;2020-11-18 15:29:38;2020-11-18 15:29:41;3;C0000
dione;06322863;PO7710TO;FO;C;3;2020-11-18 15:30:04;2020-11-18 15:30:06;2;C0020
dione;06322864;PTIMSCFG;FO;9;3;2020-11-18 15:30:04;2020-11-18 15:30:07;3;C0000
dione;06322865;PTCDCCHK;FO;A;3;2020-11-18 15:30:10;2020-11-18 15:30:13;3;C0000
dione;06322866;PO7710TO;FO;C;3;2020-11-18 15:31:03;2020-11-18 15:31:06;3;C0020
dione;06322867;PTIMSSBR;FO;9;3;2020-11-18 15:31:03;2020-11-18 15:31:06;3;C0000
dione;06322868;PTIMSSTF;FO;9;3;2020-11-18 15:31:05;2020-11-18 15:31:08;3;C0000
dione;06322869;PO7710TO;FO;C;3;2020-11-18 15:32:02;2020-11-18 15:32:04;2;C0020
dione;06322870;PO7710TO;FO;C;3;2020-11-18 15:33:02;2020-11-18 15:33:04;2;C0020
dione;06322871;PO7710TO;FO;C;3;2020-11-18 15:34:03;2020-11-18 15:34:05;2;C0020
dione;06322872;PTIMSCFG;FO;9;3;2020-11-18 15:35:03;2020-11-18 15:35:05;2;C0000
dione;06322873;PO7710TO;FO;C;3;2020-11-18 15:35:04;2020-11-18 15:35:06;2;C0020
dione;06322874;PO7710TO;FO;C;3;2020-11-18 15:36:03;2020-11-18 15:36:06;3;C0020
dione;06322875;PTIMSSBR;FO;9;3;2020-11-18 15:36:04;2020-11-18 15:36:06;2;C0000
dione;06322876;PTIMSSTF;FO;9;3;2020-11-18 15:36:05;2020-11-18 15:36:07;2;C0000
dione;06322877;PO7710TO;FO;C;3;2020-11-18 15:37:03;2020-11-18 15:37:05;2;C0020
dione;06322878;PO7710TO;FO;C;3;2020-11-18 15:38:02;2020-11-18 15:38:04;2;C0020
dione;06322879;PO7710TO;FO;C;3;2020-11-18 15:39:02;2020-11-18 15:39:05;3;C0020
dione;06322880;PTIMSCFG;FO;9;3;2020-11-18 15:40:03;2020-11-18 15:40:05;2;C0000
dione;06322881;PO7710TO;FO;C;3;2020-11-18 15:40:03;2020-11-18 15:40:06;3;C0020
dione;06322882;PO7710TO;FO;C;3;2020-11-18 15:41:02;2020-11-18 15:41:05;3;C0020
dione;06322883;PTIMSSBR;FO;9;3;2020-11-18 15:41:03;2020-11-18 15:41:05;2;C0000
dione;06322884;PTIMSSTF;FO;9;3;2020-11-18 15:41:04;2020-11-18 15:41:06;2;C0000
dione;06322885;PO7710TO;FO;C;3;2020-11-18 15:42:03;2020-11-18 15:42:05;2;C0020
dione;06322886;PO7710TO;FO;C;3;2020-11-18 15:43:02;2020-11-18 15:43:04;2;C0020
dione;06322887;PO7710TO;FO;C;3;2020-11-18 15:44:03;2020-11-18 15:44:06;3;C0020
dione;06322888;PO7710TO;FO;C;3;2020-11-18 15:45:03;2020-11-18 15:45:06;3;C0020
dione;06322889;PTIMSCFG;FO;9;3;2020-11-18 15:45:04;2020-11-18 15:45:06;2;C0000
dione;06322890;PTCDCCHK;FO;A;3;2020-11-18 15:45:10;2020-11-18 15:45:12;2;C0000
dione;06322891;PO7710TO;FO;C;3;2020-11-18 15:46:02;2020-11-18 15:46:05;3;C0020
dione;06322892;PTIMSSBR;FO;9;3;2020-11-18 15:46:03;2020-11-18 15:46:05;2;C0000
dione;06322893;PTIMSSTF;FO;9;3;2020-11-18 15:46:04;2020-11-18 15:46:06;2;C0000
dione;06322894;PO7710TO;FO;C;3;2020-11-18 15:47:02;2020-11-18 15:47:05;3;C0020
dione;06322895;PO7710TO;FO;C;3;2020-11-18 15:48:02;2020-11-18 15:48:04;2;C0020
dione;06322896;PO7710TO;FO;C;3;2020-11-18 15:49:03;2020-11-18 15:49:05;2;C0020
dione;06322897;PO7710TO;FO;C;3;2020-11-18 15:50:03;2020-11-18 15:50:06;3;C0020
dione;06322898;PTIMSCFG;FO;9;3;2020-11-18 15:50:04;2020-11-18 15:50:06;2;C0000
dione;06322899;PTIMSSTF;FO;9;3;2020-11-18 15:51:17;2020-11-18 15:51:20;3;C0000
dione;06322900;PO7710TO;FO;C;3;2020-11-18 15:51:18;2020-11-18 15:51:21;3;C0020
dione;06322901;PTIMSSBR;FO;9;3;2020-11-18 15:51:19;2020-11-18 15:51:21;2;C0000
dione;06322902;PO7710TO;FO;C;3;2020-11-18 15:52:02;2020-11-18 15:52:04;2;C0020
dione;06322903;PO7710TO;FO;C;3;2020-11-18 15:53:02;2020-11-18 15:53:04;2;C0020
dione;06322904;PO7710TO;FO;C;3;2020-11-18 15:54:02;2020-11-18 15:54:05;3;C0020
dione;06322905;PO7710TO;FO;C;3;2020-11-18 15:55:04;2020-11-18 15:55:06;2;C0020
dione;06322906;PTIMSCFG;FO;9;3;2020-11-18 15:55:04;2020-11-18 15:55:06;2;C0000
dione;06322907;PO7710TO;FO;C;3;2020-11-18 15:56:02;2020-11-18 15:56:05;3;C0020
dione;06322908;PTIMSSBR;FO;9;3;2020-11-18 15:56:03;2020-11-18 15:56:05;2;C0000
dione;06322909;PTIMSSTF;FO;9;3;2020-11-18 15:56:04;2020-11-18 15:56:06;2;C0000
dione;06322910;PO7710TO;FO;C;3;2020-11-18 15:57:02;2020-11-18 15:57:04;2;C0020
dione;06322911;PO7710TO;FO;C;3;2020-11-18 15:58:02;2020-11-18 15:58:05;3;C0020
dione;06322912;PO7710TO;FO;C;3;2020-11-18 15:59:02;2020-11-18 15:59:04;2;C0020
dione;06322913;PO7710TO;FO;C;3;2020-11-18 16:00:03;2020-11-18 16:00:06;3;C0020
dione;06322914;PTIMSCFG;FO;9;3;2020-11-18 16:00:03;2020-11-18 16:00:06;3;C0000
dione;06322915;PTCDCCHK;FO;A;3;2020-11-18 16:00:10;2020-11-18 16:00:12;2;C0000
dione;06322916;PO7700WB;FO;C;3;2020-11-18 16:00:58;2020-11-18 16:01:00;2;C0000
dione;06322917;PTIMSSBR;FO;9;3;2020-11-18 16:01:02;2020-11-18 16:01:05;3;C0000
dione;06322918;PTIMSSTF;FO;9;3;2020-11-18 16:01:03;2020-11-18 16:01:05;2;C0000
dione;06322919;PO7710TO;FO;C;3;2020-11-18 16:01:03;2020-11-18 16:01:06;3;C0020
dione;06322920;PO7710TO;FO;C;3;2020-11-18 16:02:02;2020-11-18 16:02:05;3;C0020
dione;06322921;POCP07PV;FO;S;3;2020-11-18 16:02:42;2020-11-18 16:02:46;4;C0000
dione;06322922;POCP07PV;FO;S;3;2020-11-18 16:02:59;2020-11-18 16:03:03;4;C0000
dione;06322923;PO7710TO;FO;C;3;2020-11-18 16:03:02;2020-11-18 16:03:04;2;C0020
dione;06322924;PO7710TO;FO;C;3;2020-11-18 16:04:02;2020-11-18 16:04:05;3;C0020
dione;06322925;PO7710TO;FO;C;3;2020-11-18 16:05:04;2020-11-18 16:05:06;2;C0020
dione;06322926;PTIMSCFG;FO;9;3;2020-11-18 16:05:04;2020-11-18 16:05:06;2;C0000
dione;06322927;PO7710TO;FO;C;3;2020-11-18 16:06:02;2020-11-18 16:06:05;3;C0020
dione;06322928;PTIMSSBR;FO;9;3;2020-11-18 16:06:03;2020-11-18 16:06:06;3;C0000
dione;06322929;PTIMSSTF;FO;9;3;2020-11-18 16:06:04;2020-11-18 16:06:07;3;C0000
dione;06322930;PO7710TO;FO;C;3;2020-11-18 16:07:02;2020-11-18 16:07:05;3;C0020
dione;06322931;PO7710TO;FO;C;3;2020-11-18 16:08:03;2020-11-18 16:08:06;3;C0020
dione;06322932;PO7710TO;FO;C;3;2020-11-18 16:09:02;2020-11-18 16:09:05;3;C0020
dione;06322933;PO7710TO;FO;C;3;2020-11-18 16:10:04;2020-11-18 16:10:06;2;C0020
dione;06322934;PTIMSCFG;FO;9;3;2020-11-18 16:10:04;2020-11-18 16:10:07;3;C0000
dione;06322935;PTIMSSBR;FO;9;3;2020-11-18 16:11:03;2020-11-18 16:11:05;2;C0000
dione;06322936;PO7710TO;FO;C;3;2020-11-18 16:11:03;2020-11-18 16:11:06;3;C0020
dione;06322937;PTIMSSTF;FO;9;3;2020-11-18 16:11:04;2020-11-18 16:11:06;2;C0000
dione;06322938;PO7700WB;FO;C;3;2020-11-18 16:11:19;2020-11-18 16:11:22;3;C0000
dione;06322939;PO7710TO;FO;C;3;2020-11-18 16:12:02;2020-11-18 16:12:05;3;C0020
dione;06322940;PO7710TO;FO;C;3;2020-11-18 16:13:03;2020-11-18 16:13:05;2;C0020
dione;06322941;PO7710TO;FO;C;3;2020-11-18 16:14:02;2020-11-18 16:14:04;2;C0020
dione;06322942;PTIMSCFG;FO;9;3;2020-11-18 16:15:03;2020-11-18 16:15:05;2;C0000
dione;06322943;PO7710TO;FO;C;3;2020-11-18 16:15:03;2020-11-18 16:15:05;2;C0020
dione;06322944;PTCDCCHK;FO;A;3;2020-11-18 16:15:09;2020-11-18 16:15:11;2;C0000
dione;06322945;PO7710TO;FO;C;3;2020-11-18 16:16:03;2020-11-18 16:16:05;2;C0020
dione;06322946;PTIMSSTF;FO;9;3;2020-11-18 16:16:04;2020-11-18 16:16:06;2;C0000
dione;06322947;PTIMSSBR;FO;9;3;2020-11-18 16:16:11;2020-11-18 16:16:13;2;C0000
dione;06322948;PO7710TO;FO;C;3;2020-11-18 16:17:02;2020-11-18 16:17:04;2;C0020
dione;06322949;PO7710TO;FO;C;3;2020-11-18 16:18:03;2020-11-18 16:18:05;2;C0020
dione;06322950;PO7710TO;FO;C;3;2020-11-18 16:19:02;2020-11-18 16:19:04;2;C0020
dione;06322951;PO7710TO;FO;C;3;2020-11-18 16:20:03;2020-11-18 16:20:05;2;C0020
dione;06322952;PTIMSCFG;FO;9;3;2020-11-18 16:20:04;2020-11-18 16:20:06;2;C0000
dione;06322953;PTIMSSBR;FO;9;3;2020-11-18 16:21:02;2020-11-18 16:21:05;3;C0000
dione;06322954;PO7710TO;FO;C;3;2020-11-18 16:21:03;2020-11-18 16:21:06;3;C0020
dione;06322955;PTIMSSTF;FO;9;3;2020-11-18 16:21:04;2020-11-18 16:21:06;2;C0000
dione;06322956;PO7710TO;FO;C;3;2020-11-18 16:22:02;2020-11-18 16:22:05;3;C0020
dione;06322957;PO7710TO;FO;C;3;2020-11-18 16:23:03;2020-11-18 16:23:05;2;C0020
dione;06322958;PO7710TO;FO;C;3;2020-11-18 16:24:02;2020-11-18 16:24:04;2;C0020
dione;06322959;PO7710TO;FO;C;3;2020-11-18 16:25:03;2020-11-18 16:25:06;3;C0020
dione;06322960;PTIMSCFG;FO;9;3;2020-11-18 16:25:04;2020-11-18 16:25:06;2;C0000
dione;06322961;PTIMSSBR;FO;9;3;2020-11-18 16:26:02;2020-11-18 16:26:05;3;C0000
dione;06322962;PTIMSSTF;FO;9;3;2020-11-18 16:26:03;2020-11-18 16:26:06;3;C0000
dione;06322963;PO7710TO;FO;C;3;2020-11-18 16:26:04;2020-11-18 16:26:06;2;C0020
dione;06322964;PO7710TO;FO;C;3;2020-11-18 16:27:02;2020-11-18 16:27:04;2;C0020
dione;06322965;PO7710TO;FO;C;3;2020-11-18 16:28:03;2020-11-18 16:28:05;2;C0020
dione;06322966;PO7710TO;FO;C;3;2020-11-18 16:29:02;2020-11-18 16:29:04;2;C0020
dione;06322967;PO7710TO;FO;C;3;2020-11-18 16:30:04;2020-11-18 16:30:07;3;C0020
dione;06322968;PTIMSCFG;FO;9;3;2020-11-18 16:30:05;2020-11-18 16:30:07;2;C0000
dione;06322969;PTCDCCHK;FO;A;3;2020-11-18 16:30:09;2020-11-18 16:30:11;2;C0000
dione;06322970;PTIMSSBR;FO;9;3;2020-11-18 16:31:03;2020-11-18 16:31:05;2;C0000
dione;06322971;PTIMSSTF;FO;9;3;2020-11-18 16:31:03;2020-11-18 16:31:06;3;C0000
dione;06322972;PO7710TO;FO;C;3;2020-11-18 16:31:05;2020-11-18 16:31:08;3;C0020
dione;06322973;PO7700WB;FO;C;3;2020-11-18 16:31:40;2020-11-18 16:31:43;3;C0000
dione;06322974;PO7710TO;FO;C;3;2020-11-18 16:32:03;2020-11-18 16:32:06;3;C0020
dione;06322975;PO7700WB;FO;C;3;2020-11-18 16:32:40;2020-11-18 16:32:43;3;C0000
dione;06322976;PO7710TO;FO;C;3;2020-11-18 16:33:02;2020-11-18 16:33:04;2;C0020
dione;06322977;PO7700WB;FO;C;3;2020-11-18 16:33:20;2020-11-18 16:33:23;3;C0000
dione;06322978;PO7710TO;FO;C;3;2020-11-18 16:34:02;2020-11-18 16:34:04;2;C0020
dione;06322979;PTIMSCFG;FO;9;3;2020-11-18 16:35:02;2020-11-18 16:35:05;3;C0000
dione;06322980;PO7710TO;FO;C;3;2020-11-18 16:35:03;2020-11-18 16:35:06;3;C0020
dione;06322981;PTIMSSBR;FO;9;3;2020-11-18 16:36:03;2020-11-18 16:36:05;2;C0000
dione;06322982;PTIMSSTF;FO;9;3;2020-11-18 16:36:04;2020-11-18 16:36:07;3;C0000
dione;06322983;PO7710TO;FO;C;3;2020-11-18 16:36:04;2020-11-18 16:36:07;3;C0020
dione;06322984;PO7700WB;FO;C;3;2020-11-18 16:36:41;2020-11-18 16:36:43;2;C0000
dione;06322985;PO7710TO;FO;C;3;2020-11-18 16:37:02;2020-11-18 16:37:05;3;C0020
dione;06322986;PO7710TO;FO;C;3;2020-11-18 16:38:02;2020-11-18 16:38:04;2;C0020
dione;06322987;PO7710TO;FO;C;3;2020-11-18 16:39:02;2020-11-18 16:39:04;2;C0020
dione;06322988;PTIMSCFG;FO;9;3;2020-11-18 16:40:03;2020-11-18 16:40:06;3;C0000
dione;06322989;PO7710TO;FO;C;3;2020-11-18 16:40:04;2020-11-18 16:40:07;3;C0020
dione;06322990;PO7710TO;FO;C;3;2020-11-18 16:41:03;2020-11-18 16:41:05;2;C0020
dione;06322991;PTIMSSBR;FO;9;3;2020-11-18 16:41:03;2020-11-18 16:41:06;3;C0000
dione;06322992;PTIMSSTF;FO;9;3;2020-11-18 16:41:04;2020-11-18 16:41:06;2;C0000
dione;06322993;PO7710TO;FO;C;3;2020-11-18 16:42:03;2020-11-18 16:42:05;2;C0020
dione;06322994;PO7710TO;FO;C;3;2020-11-18 16:43:02;2020-11-18 16:43:04;2;C0020
dione;06322995;PO7710TO;FO;C;3;2020-11-18 16:44:02;2020-11-18 16:44:05;3;C0020
dione;06322996;PO7710TO;FO;C;3;2020-11-18 16:45:03;2020-11-18 16:45:06;3;C0020
dione;06322997;PTIMSCFG;FO;9;3;2020-11-18 16:45:03;2020-11-18 16:45:06;3;C0000
dione;06322998;PTCDCCHK;FO;A;3;2020-11-18 16:45:10;2020-11-18 16:45:12;2;C0000
dione;06322999;PO7710TO;FO;C;3;2020-11-18 16:46:04;2020-11-18 16:46:07;3;C0020
dione;06323000;PTIMSSBR;FO;9;3;2020-11-18 16:46:05;2020-11-18 16:46:07;2;C0000
dione;06323001;PTIMSSTF;FO;9;3;2020-11-18 16:46:06;2020-11-18 16:46:08;2;C0000
dione;06323002;POCP07PV;FO;S;3;2020-11-18 16:46:19;2020-11-18 16:46:23;4;C0000
dione;06323003;POCP07PV;FO;S;3;2020-11-18 16:47:19;2020-11-18 16:47:23;4;C0000
dione;06323004;PO7710TO;FO;C;3;2020-11-18 16:47:02;2020-11-18 16:47:05;3;C0020
dione;06323005;PO7710TO;FO;C;3;2020-11-18 16:48:02;2020-11-18 16:48:05;3;C0020
dione;06323006;PO7710TO;FO;C;3;2020-11-18 16:49:02;2020-11-18 16:49:05;3;C0020
dione;06323007;PTIMSCFG;FO;9;3;2020-11-18 16:50:03;2020-11-18 16:50:05;2;C0000
dione;06323008;PO7710TO;FO;C;3;2020-11-18 16:50:04;2020-11-18 16:50:06;2;C0020
dione;06323009;PTIMSSTF;FO;9;3;2020-11-18 16:51:03;2020-11-18 16:51:05;2;C0000
dione;06323010;PO7710TO;FO;C;3;2020-11-18 16:51:04;2020-11-18 16:51:06;2;C0020
dione;06323011;PTIMSSBR;FO;9;3;2020-11-18 16:51:04;2020-11-18 16:51:07;3;C0000
dione;06323012;PO7710TO;FO;C;3;2020-11-18 16:52:02;2020-11-18 16:52:05;3;C0020
dione;06323013;PO7710TO;FO;C;3;2020-11-18 16:53:02;2020-11-18 16:53:04;2;C0020
dione;06323014;PO7710TO;FO;C;3;2020-11-18 16:54:02;2020-11-18 16:54:04;2;C0020
dione;06323015;PTIMSCFG;FO;9;3;2020-11-18 16:55:02;2020-11-18 16:55:04;2;C0000
dione;06323016;PO7710TO;FO;C;3;2020-11-18 16:55:03;2020-11-18 16:55:05;2;C0020
dione;06323017;PO7710TO;FO;C;3;2020-11-18 16:56:03;2020-11-18 16:56:05;2;C0020
dione;06323018;PTIMSSBR;FO;9;3;2020-11-18 16:56:03;2020-11-18 16:56:06;3;C0000
dione;06323019;PTIMSSTF;FO;9;3;2020-11-18 16:56:04;2020-11-18 16:56:07;3;C0000
dione;06323020;PO7710TO;FO;C;3;2020-11-18 16:57:02;2020-11-18 16:57:05;3;C0020
dione;06323021;PO7710TO;FO;C;3;2020-11-18 16:58:01;2020-11-18 16:58:04;3;C0020
dione;06323022;PO7710TO;FO;C;3;2020-11-18 16:59:02;2020-11-18 16:59:04;2;C0020
dione;06323023;PO7700WB;FO;C;3;2020-11-18 16:59:57;2020-11-18 17:00:01;4;C0000
dione;06323024;PTIMSCFG;FO;9;3;2020-11-18 17:00:03;2020-11-18 17:00:05;2;C0000
dione;06323025;PO7710TO;FO;C;3;2020-11-18 17:00:04;2020-11-18 17:00:06;2;C0020
dione;06323026;PTCDCCHK;FO;A;3;2020-11-18 17:00:11;2020-11-18 17:00:13;2;C0000
dione;06323027;PO7710TO;FO;C;3;2020-11-18 17:01:04;2020-11-18 17:01:06;2;C0020
dione;06323028;PTIMSSBR;FO;9;3;2020-11-18 17:01:05;2020-11-18 17:01:07;2;C0000
dione;06323029;PTIMSSTF;FO;9;3;2020-11-18 17:01:06;2020-11-18 17:01:08;2;C0000
dione;06323030;PO7710TO;FO;C;3;2020-11-18 17:02:02;2020-11-18 17:02:04;2;C0020
dione;06323031;PO7710TO;FO;C;3;2020-11-18 17:03:01;2020-11-18 17:03:04;3;C0020
